station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,alti,mslp,p01i,vsby,gust,skyl1,skyl2,skyl3,wxcodes
DKK,2018-01-01 15:53,-79.2720,42.4933,14.00,3.90,63.53,260.00,16.00,30.38,1030.10,T,7.00,25.00,3100.00,3500.00,4500.00,M
DKK,2018-01-01 15:55,-79.2720,42.4933,M,M,M,260.00,14.00,30.38,M,M,8.00,19.00,3100.00,4100.00,4800.00,M
DKK,2018-01-01 16:00,-79.2720,42.4933,M,M,M,280.00,15.00,30.38,M,M,5.00,M,3200.00,4200.00,4900.00,-SN
DKK,2018-01-01 16:05,-79.2720,42.4933,M,M,M,270.00,20.00,30.38,M,M,4.00,M,3200.00,4100.00,M,-SN
DKK,2018-01-01 16:10,-79.2720,42.4933,M,M,M,280.00,17.00,30.37,M,M,3.00,M,3000.00,4100.00,M,-SN
DKK,2018-01-01 16:15,-79.2720,42.4933,M,M,M,280.00,17.00,30.37,M,M,3.50,M,3300.00,4400.00,M,-SN
DKK,2018-01-01 16:20,-79.2720,42.4933,M,M,M,280.00,17.00,30.37,M,M,5.00,M,3300.00,4600.00,M,HZ
DKK,2018-01-01 16:25,-79.2720,42.4933,M,M,M,280.00,17.00,30.37,M,M,5.00,M,3399.00,4800.00,M,HZ
DKK,2018-01-01 16:30,-79.2720,42.4933,M,M,M,280.00,18.00,30.37,M,M,5.00,M,3399.00,4800.00,M,HZ
DKK,2018-01-01 16:35,-79.2720,42.4933,M,M,M,280.00,16.00,30.37,M,M,6.00,23.00,3399.00,4100.00,5000.00,HZ
DKK,2018-01-01 16:40,-79.2720,42.4933,M,M,M,290.00,17.00,30.37,M,M,7.00,23.00,3399.00,5000.00,M,M
DKK,2018-01-01 16:45,-79.2720,42.4933,M,M,M,270.00,17.00,30.36,M,M,8.00,M,3600.00,5000.00,M,M
DKK,2018-01-01 16:50,-79.2720,42.4933,M,M,M,290.00,15.00,30.36,M,M,9.00,M,3600.00,4700.00,5500.00,M
DKK,2018-01-01 16:53,-79.2720,42.4933,14.00,1.00,55.54,280.00,15.00,30.36,1029.60,T,10.00,25.00,3400.00,4700.00,5500.00,M
DKK,2018-01-01 16:55,-79.2720,42.4933,M,M,M,290.00,18.00,30.36,M,M,9.00,M,3399.00,4700.00,M,M
DKK,2018-01-01 17:00,-79.2720,42.4933,M,M,M,280.00,15.00,30.36,M,M,9.00,M,3600.00,4600.00,M,M
DKK,2018-01-01 17:05,-79.2720,42.4933,M,M,M,280.00,13.00,30.36,M,M,10.00,18.00,3999.00,M,M,M
DKK,2018-01-01 17:10,-79.2720,42.4933,M,M,M,270.00,16.00,30.36,M,M,10.00,M,3900.00,M,M,M
DKK,2018-01-01 17:15,-79.2720,42.4933,M,M,M,280.00,15.00,30.36,M,M,10.00,M,3600.00,4300.00,M,M
DKK,2018-01-01 17:20,-79.2720,42.4933,M,M,M,280.00,18.00,30.36,M,M,8.00,M,3600.00,4400.00,M,M
DKK,2018-01-01 17:25,-79.2720,42.4933,M,M,M,280.00,14.00,30.36,M,M,7.00,M,3800.00,M,M,M
DKK,2018-01-01 17:30,-79.2720,42.4933,M,M,M,270.00,16.00,30.35,M,M,8.00,25.00,3000.00,3999.00,M,M
DKK,2018-01-01 17:35,-79.2720,42.4933,M,M,M,270.00,13.00,30.35,M,M,9.00,20.00,3500.00,4300.00,M,M
DKK,2018-01-01 17:40,-79.2720,42.4933,M,M,M,270.00,20.00,30.35,M,M,8.00,M,3100.00,3999.00,5000.00,M
DKK,2018-01-01 17:45,-79.2720,42.4933,M,M,M,270.00,14.00,30.35,M,M,8.00,M,3100.00,3999.00,M,M
DKK,2018-01-01 17:50,-79.2720,42.4933,M,M,M,280.00,13.00,30.35,M,M,9.00,19.00,3100.00,3999.00,M,M
DKK,2018-01-01 17:53,-79.2720,42.4933,12.90,3.00,63.96,270.00,16.00,30.35,1029.30,0.00,9.00,25.00,3100.00,4300.00,M,M
DKK,2018-01-01 17:55,-79.2720,42.4933,M,M,M,280.00,14.00,30.35,M,M,9.00,M,3100.00,4300.00,M,M
DKK,2018-01-01 18:00,-79.2720,42.4933,M,M,M,280.00,14.00,30.35,M,M,9.00,M,3100.00,3800.00,4900.00,M
DKK,2018-01-01 18:05,-79.2720,42.4933,M,M,M,270.00,14.00,30.35,M,M,10.00,20.00,3100.00,3800.00,4700.00,M
DKK,2018-01-01 18:10,-79.2720,42.4933,M,M,M,270.00,14.00,30.35,M,M,10.00,20.00,3300.00,M,M,M
DKK,2018-01-01 18:15,-79.2720,42.4933,M,M,M,280.00,14.00,30.35,M,M,10.00,M,3000.00,3700.00,4500.00,M
DKK,2018-01-01 18:20,-79.2720,42.4933,M,M,M,290.00,16.00,30.35,M,M,10.00,M,2900.00,3600.00,4600.00,M
DKK,2018-01-01 18:25,-79.2720,42.4933,M,M,M,280.00,15.00,30.35,M,M,10.00,M,3300.00,4300.00,M,M
DKK,2018-01-01 18:30,-79.2720,42.4933,M,M,M,280.00,15.00,30.35,M,M,10.00,23.00,3000.00,3900.00,M,M
DKK,2018-01-01 18:35,-79.2720,42.4933,M,M,M,270.00,16.00,30.35,M,M,10.00,M,3399.00,4300.00,M,M
DKK,2018-01-01 18:40,-79.2720,42.4933,M,M,M,260.00,14.00,30.35,M,M,10.00,M,3000.00,3700.00,4300.00,M
DKK,2018-01-01 18:45,-79.2720,42.4933,M,M,M,270.00,11.00,30.34,M,M,10.00,M,3200.00,4100.00,M,M
DKK,2018-01-01 18:50,-79.2720,42.4933,M,M,M,270.00,12.00,30.34,M,M,10.00,17.00,2900.00,3600.00,M,M
DKK,2018-01-01 18:53,-79.2720,42.4933,12.90,3.90,66.67,260.00,11.00,30.34,1028.90,0.00,10.00,20.00,2900.00,3600.00,4400.00,M
DKK,2018-01-01 18:55,-79.2720,42.4933,M,M,M,260.00,14.00,30.34,M,M,10.00,M,2900.00,3600.00,M,M
DKK,2018-01-01 19:00,-79.2720,42.4933,M,M,M,270.00,12.00,30.34,M,M,10.00,17.00,2900.00,3600.00,4400.00,M
DKK,2018-01-01 19:05,-79.2720,42.4933,M,M,M,270.00,15.00,30.34,M,M,10.00,M,2900.00,3600.00,M,M
DKK,2018-01-01 19:09,-79.2720,42.4933,14.00,3.00,60.94,280.00,11.00,30.34,M,0.00,10.00,22.00,2900.00,3800.00,M,M
DKK,2018-01-01 19:10,-79.2720,42.4933,M,M,M,280.00,15.00,30.34,M,M,10.00,21.00,2900.00,3600.00,M,M
DKK,2018-01-01 19:15,-79.2720,42.4933,M,M,M,280.00,11.00,30.34,M,M,10.00,M,2900.00,3800.00,M,M
DKK,2018-01-01 19:20,-79.2720,42.4933,M,M,M,280.00,12.00,30.34,M,M,10.00,17.00,2900.00,3600.00,4400.00,M
DKK,2018-01-01 19:25,-79.2720,42.4933,M,M,M,280.00,13.00,30.34,M,M,10.00,M,2900.00,3999.00,4800.00,M
DKK,2018-01-01 19:30,-79.2720,42.4933,M,M,M,280.00,15.00,30.34,M,M,10.00,23.00,2900.00,3600.00,4400.00,M
DKK,2018-01-01 19:35,-79.2720,42.4933,M,M,M,270.00,12.00,30.34,M,M,10.00,M,2800.00,3999.00,M,M
DKK,2018-01-01 19:40,-79.2720,42.4933,M,M,M,270.00,13.00,30.35,M,M,10.00,18.00,2600.00,3200.00,4100.00,M
DKK,2018-01-01 19:45,-79.2720,42.4933,M,M,M,270.00,12.00,30.35,M,M,10.00,18.00,2800.00,3900.00,M,M
DKK,2018-01-01 19:50,-79.2720,42.4933,M,M,M,280.00,14.00,30.35,M,M,10.00,M,2600.00,3399.00,4200.00,M
DKK,2018-01-01 19:53,-79.2720,42.4933,14.00,3.90,63.53,270.00,13.00,30.34,1029.00,0.00,10.00,22.00,3300.00,4100.00,M,M
DKK,2018-01-01 19:55,-79.2720,42.4933,M,M,M,280.00,13.00,30.34,M,M,10.00,M,2800.00,3700.00,M,M
DKK,2018-01-01 20:00,-79.2720,42.4933,M,M,M,270.00,16.00,30.34,M,M,10.00,21.00,2800.00,3700.00,M,M
DKK,2018-01-01 20:05,-79.2720,42.4933,M,M,M,280.00,17.00,30.34,M,M,10.00,M,2800.00,3399.00,4100.00,M
DKK,2018-01-01 20:10,-79.2720,42.4933,M,M,M,270.00,16.00,30.35,M,M,9.00,M,2800.00,3399.00,4100.00,M
DKK,2018-01-01 20:15,-79.2720,42.4933,M,M,M,270.00,15.00,30.35,M,M,9.00,M,2800.00,3700.00,M,M
DKK,2018-01-01 20:20,-79.2720,42.4933,M,M,M,270.00,15.00,30.35,M,M,9.00,M,2800.00,3700.00,M,M
DKK,2018-01-01 20:25,-79.2720,42.4933,M,M,M,270.00,14.00,30.35,M,M,10.00,M,2800.00,3700.00,M,M
DKK,2018-01-01 20:30,-79.2720,42.4933,M,M,M,260.00,14.00,30.35,M,M,10.00,M,3700.00,M,M,M
DKK,2018-01-01 20:35,-79.2720,42.4933,M,M,M,260.00,11.00,30.35,M,M,10.00,M,3700.00,M,M,M
DKK,2018-01-01 20:40,-79.2720,42.4933,M,M,M,270.00,17.00,30.35,M,M,10.00,M,3000.00,3700.00,M,M
DKK,2018-01-01 20:45,-79.2720,42.4933,M,M,M,270.00,13.00,30.35,M,M,10.00,M,2800.00,3700.00,M,M
DKK,2018-01-01 20:50,-79.2720,42.4933,M,M,M,270.00,14.00,30.36,M,M,10.00,19.00,2800.00,3600.00,M,M
DKK,2018-01-01 20:53,-79.2720,42.4933,14.00,3.90,63.53,260.00,18.00,30.36,1029.40,0.00,9.00,25.00,3000.00,3900.00,M,M
DKK,2018-01-01 20:55,-79.2720,42.4933,M,M,M,260.00,13.00,30.36,M,M,9.00,M,3300.00,4100.00,M,M
DKK,2018-01-01 21:00,-79.2720,42.4933,M,M,M,250.00,13.00,30.35,M,M,9.00,M,3300.00,M,M,M
DKK,2018-01-01 21:05,-79.2720,42.4933,M,M,M,250.00,14.00,30.36,M,M,10.00,24.00,3300.00,4200.00,M,M
DKK,2018-01-01 21:10,-79.2720,42.4933,M,M,M,260.00,15.00,30.36,M,M,10.00,M,3300.00,4300.00,M,M
DKK,2018-01-01 21:15,-79.2720,42.4933,M,M,M,260.00,14.00,30.36,M,M,10.00,M,3300.00,M,M,M
DKK,2018-01-01 21:20,-79.2720,42.4933,M,M,M,260.00,17.00,30.36,M,M,10.00,M,3000.00,3600.00,M,M
DKK,2018-01-01 21:25,-79.2720,42.4933,M,M,M,270.00,13.00,30.36,M,M,10.00,20.00,3200.00,4100.00,M,M
DKK,2018-01-01 21:30,-79.2720,42.4933,M,M,M,270.00,14.00,30.36,M,M,10.00,19.00,3399.00,M,M,M
DKK,2018-01-01 21:35,-79.2720,42.4933,M,M,M,280.00,16.00,30.36,M,M,9.00,M,3399.00,4100.00,M,M
DKK,2018-01-01 21:40,-79.2720,42.4933,M,M,M,270.00,9.00,30.36,M,M,9.00,M,3399.00,4100.00,M,M
DKK,2018-01-01 21:45,-79.2720,42.4933,M,M,M,280.00,15.00,30.36,M,M,10.00,M,3200.00,4100.00,M,M
DKK,2018-01-01 21:50,-79.2720,42.4933,M,M,M,280.00,11.00,30.36,M,M,10.00,M,3399.00,4400.00,M,M
DKK,2018-01-01 21:53,-79.2720,42.4933,15.10,3.90,60.54,270.00,13.00,30.36,1029.60,0.00,10.00,23.00,3200.00,4100.00,M,M
DKK,2018-01-01 21:55,-79.2720,42.4933,M,M,M,270.00,14.00,30.36,M,M,10.00,M,3200.00,4100.00,M,M
DKK,2018-01-01 22:00,-79.2720,42.4933,M,M,M,270.00,15.00,30.36,M,M,10.00,M,3200.00,4100.00,M,M
DKK,2018-01-01 22:05,-79.2720,42.4933,M,M,M,270.00,13.00,30.36,M,M,10.00,18.00,3300.00,4100.00,M,M
DKK,2018-01-01 22:10,-79.2720,42.4933,M,M,M,280.00,13.00,30.37,M,M,10.00,M,3500.00,M,M,M
DKK,2018-01-01 22:15,-79.2720,42.4933,M,M,M,280.00,13.00,30.37,M,M,10.00,M,3500.00,4500.00,M,M
DKK,2018-01-01 22:20,-79.2720,42.4933,M,M,M,280.00,18.00,30.37,M,M,10.00,M,3500.00,4500.00,M,M
DKK,2018-01-01 22:25,-79.2720,42.4933,M,M,M,270.00,17.00,30.37,M,M,9.00,M,3500.00,M,M,M
DKK,2018-01-01 22:30,-79.2720,42.4933,M,M,M,270.00,15.00,30.37,M,M,9.00,20.00,3500.00,M,M,M
DKK,2018-01-01 22:35,-79.2720,42.4933,M,M,M,270.00,11.00,30.37,M,M,10.00,20.00,3500.00,4600.00,M,M
DKK,2018-01-01 22:40,-79.2720,42.4933,M,M,M,270.00,14.00,30.37,M,M,9.00,20.00,3500.00,M,M,M
DKK,2018-01-01 22:45,-79.2720,42.4933,M,M,M,280.00,16.00,30.38,M,M,9.00,M,3700.00,4400.00,M,M
DKK,2018-01-01 22:50,-79.2720,42.4933,M,M,M,270.00,12.00,30.38,M,M,10.00,M,3700.00,4400.00,M,M
DKK,2018-01-01 22:53,-79.2720,42.4933,15.10,3.90,60.54,270.00,15.00,30.38,1030.10,0.00,10.00,24.00,3500.00,4400.00,M,M
DKK,2018-01-01 22:55,-79.2720,42.4933,M,M,M,270.00,14.00,30.38,M,M,10.00,M,3500.00,M,M,M
DKK,2018-01-01 23:00,-79.2720,42.4933,M,M,M,280.00,16.00,30.38,M,M,10.00,21.00,3300.00,4100.00,M,M
DKK,2018-01-01 23:05,-79.2720,42.4933,M,M,M,280.00,17.00,30.38,M,M,9.00,M,3300.00,4100.00,M,M
DKK,2018-01-01 23:10,-79.2720,42.4933,M,M,M,280.00,16.00,30.38,M,M,9.00,M,3300.00,4100.00,M,M
DKK,2018-01-01 23:15,-79.2720,42.4933,M,M,M,280.00,13.00,30.38,M,M,10.00,M,3300.00,M,M,M
DKK,2018-01-01 23:20,-79.2720,42.4933,M,M,M,270.00,17.00,30.39,M,M,10.00,M,3300.00,M,M,M
DKK,2018-01-01 23:25,-79.2720,42.4933,M,M,M,270.00,14.00,30.39,M,M,10.00,M,3000.00,3600.00,M,M
DKK,2018-01-01 23:30,-79.2720,42.4933,M,M,M,280.00,14.00,30.39,M,M,10.00,19.00,3000.00,3600.00,M,M
DKK,2018-01-01 23:35,-79.2720,42.4933,M,M,M,280.00,11.00,30.39,M,M,10.00,17.00,3000.00,3600.00,M,M
DKK,2018-01-01 23:40,-79.2720,42.4933,M,M,M,280.00,18.00,30.39,M,M,10.00,M,3000.00,M,M,M
DKK,2018-01-01 23:45,-79.2720,42.4933,M,M,M,270.00,14.00,30.39,M,M,10.00,19.00,2700.00,3300.00,M,M
DKK,2018-01-01 23:50,-79.2720,42.4933,15.80,6.80,67.05,270.00,13.00,30.39,M,0.00,10.00,28.00,2700.00,3300.00,M,M
DKK,2018-01-01 23:53,-79.2720,42.4933,15.10,6.10,66.96,280.00,17.00,30.39,1030.60,0.00,9.00,29.00,2500.00,3100.00,M,M
DKK,2018-01-01 23:55,-79.2720,42.4933,M,M,M,270.00,16.00,30.39,M,M,10.00,M,2500.00,3100.00,M,M
DKK,2018-01-02 00:00,-79.2720,42.4933,M,M,M,280.00,17.00,30.39,M,M,10.00,M,2500.00,3100.00,M,M
DKK,2018-01-02 00:05,-79.2720,42.4933,M,M,M,270.00,17.00,30.39,M,M,10.00,M,2500.00,3100.00,M,M
DKK,2018-01-02 00:10,-79.2720,42.4933,M,M,M,280.00,15.00,30.40,M,M,10.00,M,2600.00,M,M,M
DKK,2018-01-02 00:15,-79.2720,42.4933,M,M,M,280.00,18.00,30.40,M,M,10.00,M,2600.00,3300.00,M,M
DKK,2018-01-02 00:20,-79.2720,42.4933,M,M,M,280.00,17.00,30.40,M,M,10.00,M,2600.00,3500.00,M,M
DKK,2018-01-02 00:25,-79.2720,42.4933,M,M,M,270.00,18.00,30.40,M,M,10.00,M,2600.00,3300.00,4300.00,M
DKK,2018-01-02 00:30,-79.2720,42.4933,M,M,M,270.00,16.00,30.40,M,M,10.00,M,2600.00,3000.00,3999.00,M
DKK,2018-01-02 00:35,-79.2720,42.4933,M,M,M,280.00,17.00,30.40,M,M,9.00,22.00,2800.00,3500.00,M,M
DKK,2018-01-02 00:40,-79.2720,42.4933,M,M,M,270.00,15.00,30.40,M,M,9.00,M,2500.00,3000.00,4400.00,M
DKK,2018-01-02 00:45,-79.2720,42.4933,M,M,M,270.00,15.00,30.40,M,M,10.00,21.00,2600.00,3100.00,4200.00,M
DKK,2018-01-02 00:50,-79.2720,42.4933,M,M,M,270.00,16.00,30.40,M,M,9.00,21.00,2600.00,3100.00,4200.00,M
DKK,2018-01-02 00:53,-79.2720,42.4933,16.00,7.00,67.08,270.00,17.00,30.40,1030.80,0.00,9.00,26.00,2600.00,3100.00,4100.00,M
DKK,2018-01-02 00:55,-79.2720,42.4933,M,M,M,280.00,15.00,30.40,M,M,9.00,M,2800.00,3300.00,4100.00,M
DKK,2018-01-02 01:00,-79.2720,42.4933,16.00,7.00,67.08,270.00,12.00,30.40,M,0.00,9.00,26.00,2800.00,3300.00,M,M
DKK,2018-01-02 01:05,-79.2720,42.4933,M,M,M,270.00,14.00,30.40,M,M,10.00,M,2600.00,3100.00,4500.00,M
DKK,2018-01-02 01:10,-79.2720,42.4933,M,M,M,270.00,17.00,30.40,M,M,10.00,M,2600.00,3500.00,M,M
DKK,2018-01-02 01:15,-79.2720,42.4933,M,M,M,270.00,18.00,30.40,M,M,10.00,25.00,2600.00,3200.00,6000.00,M
DKK,2018-01-02 01:20,-79.2720,42.4933,M,M,M,270.00,13.00,30.40,M,M,10.00,M,2600.00,3399.00,M,M
DKK,2018-01-02 01:25,-79.2720,42.4933,M,M,M,260.00,14.00,30.40,M,M,10.00,M,2500.00,3399.00,M,M
DKK,2018-01-02 01:30,-79.2720,42.4933,M,M,M,280.00,15.00,30.40,M,M,10.00,20.00,2300.00,2700.00,3399.00,M
DKK,2018-01-02 01:35,-79.2720,42.4933,M,M,M,280.00,11.00,30.40,M,M,10.00,16.00,2500.00,3200.00,M,M
DKK,2018-01-02 01:40,-79.2720,42.4933,M,M,M,280.00,15.00,30.40,M,M,10.00,M,2300.00,2900.00,3600.00,M
DKK,2018-01-02 01:45,-79.2720,42.4933,M,M,M,280.00,16.00,30.40,M,M,10.00,21.00,2500.00,2900.00,3600.00,M
DKK,2018-01-02 01:50,-79.2720,42.4933,M,M,M,280.00,15.00,30.40,M,M,10.00,M,2500.00,3399.00,M,M
DKK,2018-01-02 01:53,-79.2720,42.4933,16.00,8.10,70.50,280.00,15.00,30.41,1031.00,0.00,10.00,26.00,2500.00,2900.00,M,M
DKK,2018-01-02 01:55,-79.2720,42.4933,M,M,M,270.00,14.00,30.41,M,M,10.00,M,2500.00,3500.00,M,M
DKK,2018-01-02 02:00,-79.2720,42.4933,M,M,M,270.00,14.00,30.41,M,M,10.00,M,2500.00,3500.00,M,M
DKK,2018-01-02 02:05,-79.2720,42.4933,M,M,M,270.00,18.00,30.41,M,M,9.00,M,2200.00,2700.00,3500.00,M
DKK,2018-01-02 02:10,-79.2720,42.4933,M,M,M,270.00,14.00,30.41,M,M,9.00,20.00,2500.00,3399.00,M,M
DKK,2018-01-02 02:15,-79.2720,42.4933,M,M,M,280.00,15.00,30.41,M,M,10.00,M,2500.00,3399.00,4500.00,M
DKK,2018-01-02 02:20,-79.2720,42.4933,M,M,M,280.00,16.00,30.41,M,M,10.00,M,2500.00,3300.00,4300.00,M
DKK,2018-01-02 02:25,-79.2720,42.4933,M,M,M,270.00,15.00,30.41,M,M,10.00,20.00,2400.00,2900.00,4500.00,M
DKK,2018-01-02 02:30,-79.2720,42.4933,M,M,M,280.00,17.00,30.41,M,M,10.00,M,2400.00,3300.00,4300.00,M
DKK,2018-01-02 02:35,-79.2720,42.4933,M,M,M,270.00,17.00,30.41,M,M,10.00,M,2600.00,3399.00,4200.00,M
DKK,2018-01-02 02:40,-79.2720,42.4933,M,M,M,280.00,15.00,30.41,M,M,10.00,M,2500.00,3300.00,4200.00,M
DKK,2018-01-02 02:45,-79.2720,42.4933,M,M,M,260.00,15.00,30.40,M,M,10.00,23.00,2600.00,3399.00,4200.00,M
DKK,2018-01-02 02:50,-79.2720,42.4933,M,M,M,270.00,18.00,30.41,M,M,10.00,M,2400.00,3399.00,M,M
DKK,2018-01-02 02:53,-79.2720,42.4933,16.00,8.10,70.50,270.00,16.00,30.41,1031.10,0.00,10.00,25.00,2600.00,3400.00,4100.00,M
DKK,2018-01-02 02:55,-79.2720,42.4933,M,M,M,270.00,16.00,30.41,M,M,10.00,M,2600.00,3399.00,4100.00,M
DKK,2018-01-02 03:00,-79.2720,42.4933,M,M,M,270.00,15.00,30.41,M,M,10.00,M,2300.00,2800.00,3999.00,M
DKK,2018-01-02 03:05,-79.2720,42.4933,M,M,M,280.00,19.00,30.41,M,M,10.00,M,2600.00,3600.00,M,M
DKK,2018-01-02 03:10,-79.2720,42.4933,M,M,M,280.00,15.00,30.41,M,M,10.00,M,2600.00,3600.00,M,M
DKK,2018-01-02 03:15,-79.2720,42.4933,M,M,M,270.00,16.00,30.41,M,M,10.00,M,2600.00,3000.00,3600.00,M
DKK,2018-01-02 03:20,-79.2720,42.4933,M,M,M,260.00,13.00,30.41,M,M,10.00,M,2400.00,2900.00,3600.00,M
DKK,2018-01-02 03:25,-79.2720,42.4933,M,M,M,280.00,12.00,30.41,M,M,10.00,M,2400.00,3200.00,4900.00,M
DKK,2018-01-02 03:30,-79.2720,42.4933,M,M,M,270.00,11.00,30.41,M,M,10.00,18.00,2600.00,3700.00,M,M
DKK,2018-01-02 03:35,-79.2720,42.4933,M,M,M,270.00,13.00,30.41,M,M,10.00,M,2600.00,3600.00,4300.00,M
DKK,2018-01-02 03:40,-79.2720,42.4933,M,M,M,280.00,14.00,30.41,M,M,10.00,M,2700.00,3300.00,4300.00,M
DKK,2018-01-02 03:45,-79.2720,42.4933,M,M,M,280.00,11.00,30.41,M,M,10.00,17.00,2700.00,3300.00,4300.00,M
DKK,2018-01-02 03:50,-79.2720,42.4933,M,M,M,270.00,15.00,30.41,M,M,10.00,20.00,2700.00,3999.00,M,M
DKK,2018-01-02 03:53,-79.2720,42.4933,17.10,8.10,67.22,270.00,14.00,30.41,1031.20,0.00,10.00,24.00,2700.00,3300.00,4200.00,M
DKK,2018-01-02 03:55,-79.2720,42.4933,M,M,M,270.00,16.00,30.41,M,M,10.00,M,2700.00,3300.00,4200.00,M
DKK,2018-01-02 04:00,-79.2720,42.4933,M,M,M,270.00,15.00,30.41,M,M,10.00,M,2700.00,3300.00,4200.00,M
DKK,2018-01-02 04:05,-79.2720,42.4933,M,M,M,260.00,15.00,30.41,M,M,10.00,M,2700.00,3300.00,4100.00,M
DKK,2018-01-02 04:10,-79.2720,42.4933,M,M,M,270.00,16.00,30.41,M,M,10.00,M,2700.00,3800.00,M,M
DKK,2018-01-02 04:15,-79.2720,42.4933,M,M,M,270.00,13.00,30.41,M,M,10.00,18.00,2700.00,3700.00,M,M
DKK,2018-01-02 04:20,-79.2720,42.4933,M,M,M,290.00,13.00,30.41,M,M,10.00,M,2500.00,3200.00,3999.00,M
DKK,2018-01-02 04:25,-79.2720,42.4933,M,M,M,290.00,16.00,30.41,M,M,10.00,M,2700.00,3300.00,5000.00,M
DKK,2018-01-02 04:30,-79.2720,42.4933,M,M,M,280.00,16.00,30.41,M,M,10.00,M,2500.00,3000.00,5000.00,M
DKK,2018-01-02 04:35,-79.2720,42.4933,M,M,M,270.00,12.00,30.41,M,M,10.00,19.00,2700.00,3300.00,M,M
DKK,2018-01-02 04:40,-79.2720,42.4933,M,M,M,280.00,13.00,30.41,M,M,10.00,M,2600.00,3000.00,3700.00,M
DKK,2018-01-02 04:45,-79.2720,42.4933,M,M,M,280.00,17.00,30.41,M,M,10.00,22.00,2600.00,3300.00,5000.00,M
DKK,2018-01-02 04:50,-79.2720,42.4933,M,M,M,270.00,17.00,30.41,M,M,9.00,22.00,2600.00,3399.00,5000.00,M
DKK,2018-01-02 04:53,-79.2720,42.4933,17.10,8.10,67.22,270.00,13.00,30.40,1031.00,0.00,9.00,23.00,2600.00,3400.00,5000.00,M
DKK,2018-01-02 04:55,-79.2720,42.4933,M,M,M,270.00,16.00,30.40,M,M,9.00,21.00,2600.00,3100.00,3800.00,M
DKK,2018-01-02 05:00,-79.2720,42.4933,M,M,M,270.00,14.00,30.40,M,M,10.00,M,2900.00,3600.00,4800.00,M
DKK,2018-01-02 05:05,-79.2720,42.4933,M,M,M,270.00,14.00,30.40,M,M,10.00,M,2700.00,3399.00,4800.00,M
DKK,2018-01-02 05:10,-79.2720,42.4933,M,M,M,280.00,14.00,30.40,M,M,10.00,M,2700.00,3300.00,M,M
DKK,2018-01-02 05:14,-79.2720,42.4933,17.10,8.10,67.22,280.00,13.00,30.40,M,0.00,10.00,23.00,2700.00,3300.00,M,M
DKK,2018-01-02 05:15,-79.2720,42.4933,M,M,M,280.00,13.00,30.40,M,M,10.00,M,2700.00,3300.00,M,M
DKK,2018-01-02 05:20,-79.2720,42.4933,M,M,M,280.00,14.00,30.40,M,M,10.00,M,2700.00,3300.00,4300.00,M
DKK,2018-01-02 05:25,-79.2720,42.4933,M,M,M,270.00,14.00,30.40,M,M,10.00,M,2600.00,3300.00,4700.00,M
DKK,2018-01-02 05:30,-79.2720,42.4933,M,M,M,280.00,13.00,30.40,M,M,10.00,M,2600.00,3399.00,4600.00,M
DKK,2018-01-02 05:35,-79.2720,42.4933,M,M,M,280.00,17.00,30.40,M,M,10.00,23.00,2600.00,3399.00,4800.00,M
DKK,2018-01-02 05:37,-79.2720,42.4933,17.10,9.00,69.99,280.00,15.00,30.40,M,0.00,10.00,23.00,2600.00,3200.00,4800.00,M
DKK,2018-01-02 05:40,-79.2720,42.4933,M,M,M,280.00,16.00,30.40,M,M,10.00,M,2600.00,3000.00,4400.00,M
DKK,2018-01-02 05:45,-79.2720,42.4933,M,M,M,270.00,11.00,30.39,M,M,10.00,M,2600.00,3300.00,4400.00,M
DKK,2018-01-02 05:50,-79.2720,42.4933,M,M,M,270.00,14.00,30.40,M,M,10.00,22.00,2600.00,3100.00,4500.00,M
DKK,2018-01-02 05:53,-79.2720,42.4933,17.10,9.00,69.99,270.00,14.00,30.39,1030.60,0.00,10.00,25.00,2400.00,3100.00,5500.00,M
DKK,2018-01-02 05:55,-79.2720,42.4933,M,M,M,M,M,30.39,M,M,10.00,20.00,2400.00,3100.00,3700.00,M
DKK,2018-01-02 06:00,-79.2720,42.4933,M,M,M,260.00,12.00,30.39,M,M,10.00,20.00,2600.00,3300.00,M,M
DKK,2018-01-02 06:02,-79.2720,42.4933,17.10,9.00,69.99,270.00,16.00,30.39,M,0.00,10.00,24.00,2600.00,3300.00,M,M
DKK,2018-01-02 06:05,-79.2720,42.4933,M,M,M,260.00,12.00,30.39,M,M,10.00,M,2600.00,3300.00,M,M
DKK,2018-01-02 06:10,-79.2720,42.4933,M,M,M,260.00,14.00,30.39,M,M,10.00,M,2600.00,3200.00,4100.00,M
DKK,2018-01-02 06:15,-79.2720,42.4933,M,M,M,260.00,14.00,30.39,M,M,10.00,M,2400.00,3000.00,4100.00,M
DKK,2018-01-02 06:18,-79.2720,42.4933,17.10,9.00,69.99,260.00,14.00,30.39,M,0.00,10.00,21.00,2400.00,3200.00,4200.00,M
DKK,2018-01-02 06:20,-79.2720,42.4933,M,M,M,260.00,15.00,30.39,M,M,10.00,20.00,2700.00,3399.00,4200.00,M
DKK,2018-01-02 06:25,-79.2720,42.4933,M,M,M,270.00,15.00,30.39,M,M,10.00,M,2500.00,2900.00,4200.00,M
DKK,2018-01-02 06:30,-79.2720,42.4933,M,M,M,270.00,17.00,30.39,M,M,10.00,M,2500.00,2900.00,4200.00,M
